timestamp,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
2026-01-25 21:00:00+02:00,11.845712,1989.93597,330.085265,68.2337,0.0,131.172534,428.04356,1838.4552,80.242885,1.847,196.94168
2026-01-25 22:00:00+02:00,11.85936,1933.83829,330.400855,68.2573,0.0,120.902898,306.8637,1837.3608,23.284186,1.556,207.423988
2026-01-25 23:00:00+02:00,11.109648,1784.92207,330.0041,68.32,0.0,104.274997,300.5862,1836.2664,7.394418,2.117,215.786924
2026-01-26 00:00:00+02:00,13.245856,1707.02968,329.54814,69.4417,0.0,107.840096,141.70313,1837.7712,1.098741,2.217,280.273237
2026-01-26 01:00:00+02:00,13.372896,1702.05838,329.811905,69.3862,0.0,101.994849,141.24869,1837.0872,0.290485,2.328,351.766483
2026-01-26 02:00:00+02:00,13.286144,1696.98063,330.454245,68.8672,0.0,101.991849,137.04316,1836.4032,3.726379,2.5,320.230003
2026-01-26 03:00:00+02:00,13.191696,1731.86366,330.364305,68.9588,0.0,101.912193,150.9942,1835.5824,0.048955,2.7,308.865476
2026-01-26 04:00:00+02:00,12.987376,1763.02254,330.361985,69.3055,0.0,104.769541,150.94562,1835.7192,0.082704,3.141,255.295378
2026-01-26 05:00:00+02:00,13.070336,1813.45161,329.298785,69.2159,0.0,110.694483,150.89208,1837.4976,0.278061,2.218,234.773292
2026-01-26 06:00:00+02:00,13.499328,1866.40327,328.20182,69.251,0.0,118.36235,212.38189,1835.0352,2.20074,2.159,254.456254
2026-01-26 07:00:00+02:00,13.621248,2041.93955,330.630205,69.5609,0.0,145.118526,287.39917,1835.856,5.183253,2.093,229.96009
2026-01-26 08:00:00+02:00,14.858944,2246.41243,328.282745,69.5625,0.0,199.927104,670.93998,1835.4456,95.760615,1.555,180.256487
2026-01-26 09:00:00+02:00,15.086208,2369.9359,327.83631,69.1005,0.0,233.742019,668.60458,1835.856,277.751625,1.485,171.582374
2026-01-26 10:00:00+02:00,14.9312,2403.90561,325.537525,69.2839,0.0,246.936214,300.87419,1835.0352,492.112503,1.485,169.00677
2026-01-26 11:00:00+02:00,15.162096,2402.64932,322.6057,66.5434,0.0,201.605738,190.16733,1836.6768,670.859742,1.485,170.602304
2026-01-26 12:00:00+02:00,15.038464,2391.80025,323.99316,66.2919,0.0,192.996243,174.69845,1835.9928,693.913464,2.725,170.044983
2026-01-26 13:00:00+02:00,14.210048,2395.53515,323.86573,69.3281,0.0,194.450622,174.70928,1835.5824,615.509058,2.348,176.349947
2026-01-26 14:00:00+02:00,14.644176,2380.99336,324.60015,68.5421,0.0,202.306302,130.07902,1835.4456,557.223996,2.361,211.336577
2026-01-26 15:00:00+02:00,15.404496,2358.49723,314.343835,68.993,0.0,249.483534,192.96077,1836.6768,286.605593,2.227,269.766555
2026-01-26 16:00:00+02:00,14.994192,2355.77418,317.861275,68.6956,0.0,281.467018,339.82728,1836.6768,149.079486,2.088,355.905712
2026-01-26 17:00:00+02:00,13.337632,2371.10768,326.701875,69.2309,0.0,280.060852,417.22552,1836.6768,337.845346,2.433,348.288959
2026-01-26 18:00:00+02:00,14.459584,2314.95771,325.6827,68.9143,0.0,274.206933,743.20752,1835.4456,404.956367,1.93,301.167612
2026-01-26 19:00:00+02:00,14.281472,2267.48144,327.02007,68.8847,0.0,274.739216,810.23992,1836.2664,373.318362,1.611,196.634136
2026-01-26 20:00:00+02:00,14.06,2205.14731,326.07293,68.9656,0.0,269.497978,763.23566,1836.1296,262.646688,1.818,181.164238
2026-01-26 21:00:00+02:00,14.132288,2132.39187,321.780515,69.2256,0.0,243.217151,413.33312,1835.9928,40.144287,1.683,179.761685
2026-01-26 22:00:00+02:00,13.147408,1916.59274,320.712695,69.1989,0.0,190.150963,328.59117,1836.2664,8.471058,1.646,165.889449
2026-01-26 23:00:00+02:00,13.231472,1756.36157,315.8183,69.1577,0.0,185.457076,280.92674,1837.224,14.842273,1.738,147.748233
2026-01-27 00:00:00+02:00,14.247008,1715.7698,325.466715,69.0595,0.0,166.95652,149.34093,1838.1816,0.346569,1.754,108.426423
2026-01-27 01:00:00+02:00,13.430224,1703.53632,322.893145,69.4222,0.0,164.192272,146.94611,1836.6768,0.110543,1.746,84.851523
2026-01-27 02:00:00+02:00,12.930048,1714.00387,325.305085,68.0038,0.0,150.681573,150.1883,1836.9504,0.081001,1.779,68.413118
2026-01-27 03:00:00+02:00,12.924224,1729.02093,324.215675,68.5559,0.0,168.384823,150.14664,1836.8136,1.125018,1.893,105.843533
2026-01-27 04:00:00+02:00,13.171328,1750.09588,324.681645,71.1272,0.0,169.056924,119.00315,1836.6768,3.565439,2.354,184.400538
2026-01-27 05:00:00+02:00,13.240768,1796.9585,326.301335,71.2599,0.0,166.260708,123.31163,1836.1296,6.502345,1.794,205.930781
2026-01-27 06:00:00+02:00,13.649552,1959.25922,327.071745,72.0727,0.0,170.965307,167.2923,1835.9928,12.248151,1.766,180.065664
2026-01-27 07:00:00+02:00,14.486032,2199.57672,327.436445,71.7286,0.0,205.69717,236.65272,1836.54,4.817716,1.791,133.940842
2026-01-27 08:00:00+02:00,15.499264,2338.41327,328.038625,71.4147,0.0,272.878135,629.80951,1835.856,178.433556,1.739,62.801036
2026-01-27 09:00:00+02:00,15.384944,2345.47458,328.02887,72.5375,0.0,290.713658,593.43358,1836.8136,465.389769,1.667,66.474579
2026-01-27 10:00:00+02:00,15.098992,2396.92108,326.395325,71.8518,0.0,288.746508,296.52185,1836.54,581.306665,1.754,68.121444
2026-01-27 11:00:00+02:00,14.048176,2351.02454,326.157245,71.9905,0.0,221.507787,185.35176,1836.8136,613.845673,2.016,40.225709
2026-01-27 12:00:00+02:00,14.157248,2105.14787,327.64563,71.8531,0.0,180.952407,169.884,1835.856,626.843324,2.196,58.816563
2026-01-27 13:00:00+02:00,14.474848,1980.69686,327.777255,70.0452,0.0,178.835728,169.31178,1837.0872,603.193395,2.004,89.715789
2026-01-27 14:00:00+02:00,14.145664,2125.30344,325.55755,68.9532,0.0,180.527202,109.73952,1836.2664,486.974773,1.969,93.43619
2026-01-27 15:00:00+02:00,15.348096,2261.1714,326.49313,69.0911,0.0,219.101483,182.80572,1835.4456,305.253356,2.116,72.041616
2026-01-27 16:00:00+02:00,15.600704,2347.86946,329.30301,69.2331,36.63,292.29452,338.74309,1834.8984,315.005494,2.068,72.845784
2026-01-27 17:00:00+02:00,15.583424,2477.30694,330.240445,69.4774,158.4,300.506451,416.05815,1835.0352,289.695973,1.94,117.668736
2026-01-27 18:00:00+02:00,15.566512,2464.88404,328.50292,69.2087,158.4,288.661576,805.53316,1835.4456,327.560771,1.943,150.33933
2026-01-27 19:00:00+02:00,15.70944,2414.31494,330.71731,68.4334,158.4,291.87964,810.98518,1835.172,262.367311,2.105,139.959705
2026-01-27 20:00:00+02:00,15.59304,2363.12973,329.91679,68.9276,118.8,282.179591,765.55519,1836.6768,178.985807,2.139,103.787491
2026-01-27 21:00:00+02:00,15.412816,2210.25897,325.12094,69.1643,0.0,239.515006,416.40308,1835.7192,42.032375,1.958,173.682154
2026-01-27 22:00:00+02:00,14.20016,1837.41364,324.509185,68.5492,0.0,172.692679,306.48843,1836.9504,10.853889,2.177,167.690694
2026-01-27 23:00:00+02:00,14.502432,1702.8834,324.258645,69.109,0.0,160.313541,254.08484,1835.9928,34.530463,2.167,183.003925
2026-01-28 00:00:00+02:00,14.488352,1666.01122,328.509845,68.5224,0.0,165.094419,149.72794,1836.4032,1.989157,2.539,159.386346
2026-01-28 01:00:00+02:00,13.724768,1518.24697,317.42245,51.673,0.0,152.989382,149.78137,1836.8136,0.951865,2.691,101.633548
2026-01-28 02:00:00+02:00,13.534048,1525.11072,297.059445,49.7497,0.0,152.409005,149.72195,1835.856,0.514097,2.724,68.627968
2026-01-28 03:00:00+02:00,13.329184,1530.22941,296.725255,50.7987,0.0,152.420647,149.70405,1836.8136,0.55942,2.549,37.864361
2026-01-28 04:00:00+02:00,13.042496,1530.24673,297.174785,50.4212,0.0,160.703769,149.699,1837.0872,0.190141,2.392,44.02331
2026-01-28 05:00:00+02:00,13.41312,1553.9277,297.537115,50.8544,0.0,172.738625,149.88606,1836.6768,0.190421,2.427,29.6198
2026-01-28 06:00:00+02:00,14.055344,1618.17132,319.19305,50.0889,0.0,190.892027,190.1493,1837.4976,2.046726,2.455,18.136592
2026-01-28 07:00:00+02:00,15.221664,1965.73139,323.964505,49.8081,0.0,216.572726,237.48211,1836.54,114.815447,2.513,9.465677
2026-01-28 08:00:00+02:00,15.108096,2043.82906,321.277905,50.2196,0.0,297.46425,600.18346,1836.1296,771.535197,2.4,52.119134
2026-01-28 09:00:00+02:00,13.868656,1812.5181,320.353785,50.0309,0.0,298.544994,581.62191,1836.9504,1695.050948,2.472,25.86472
2026-01-28 10:00:00+02:00,14.277248,1561.11362,317.964535,50.1872,0.0,269.32552,299.72271,1835.7192,2302.442752,2.785,43.608024
2026-01-28 11:00:00+02:00,14.419952,1592.07869,314.851615,49.9897,0.0,185.296389,9.80521,1834.8984,2702.687205,2.693,51.801532
2026-01-28 12:00:00+02:00,14.36032,1559.42829,313.020505,50.3219,0.0,170.809432,8.7079,1835.4456,2713.848704,1.968,106.003646
2026-01-28 13:00:00+02:00,14.44552,1536.55352,314.055955,50.3798,0.0,157.418068,8.66828,1837.4976,2436.101973,2.577,164.216428
2026-01-28 14:00:00+02:00,14.608032,1534.70131,314.27578,49.8637,0.0,158.083912,9.52454,1835.4456,1940.062017,2.675,221.701362
2026-01-28 15:00:00+02:00,12.399968,1630.29492,313.41621,50.2359,0.0,197.788882,192.32896,1835.9928,1116.915926,2.398,279.808501
2026-01-28 16:00:00+02:00,12.136288,1848.75423,320.52885,50.3798,0.0,260.947328,452.96723,1835.9928,516.314185,2.364,325.791853
2026-01-28 17:00:00+02:00,13.211824,1969.29318,309.697305,50.4499,0.0,294.739691,455.0403,1836.6768,474.53041,2.233,367.083387
2026-01-28 18:00:00+02:00,13.590176,1966.83115,310.7343,50.4605,0.0,311.849524,735.67963,1835.3088,573.313084,2.622,401.844326
2026-01-28 19:00:00+02:00,13.729376,1831.20908,324.62783,49.9288,0.0,310.916845,823.60565,1835.4456,300.146156,2.749,438.059813
2026-01-28 20:00:00+02:00,12.739136,1781.65768,327.7316,50.2344,0.0,298.667318,823.01484,1835.3088,125.902037,2.785,420.992243
2026-01-28 21:00:00+02:00,12.017664,1768.3444,326.857695,50.4206,0.0,264.126495,483.18166,1834.7616,11.830871,2.749,428.307848
2026-01-28 22:00:00+02:00,12.17544,1583.52352,326.12056,50.4553,0.0,194.424674,389.35649,1836.1296,6.480069,2.631,453.662094
2026-01-28 23:00:00+02:00,11.752704,1480.12668,325.88834,50.29,0.0,178.860231,303.56915,1837.4976,40.005164,2.653,518.810163
2026-01-29 00:00:00+02:00,12.218944,1427.02689,319.92754,50.4413,0.0,164.322803,175.11965,1836.8136,0.149499,2.745,534.378061
2026-01-29 01:00:00+02:00,11.154864,1427.78959,321.881645,49.1788,0.0,152.458386,9.22232,1835.3088,0.172071,2.714,509.381967
2026-01-29 02:00:00+02:00,10.26456,1437.89379,322.503805,48.9525,0.0,152.459584,8.70651,1835.9928,0.419651,2.75,479.218311
2026-01-29 03:00:00+02:00,10.882528,1433.43021,319.445335,48.9827,0.0,152.331399,8.75203,1836.8136,0.391091,2.763,423.706486
2026-01-29 04:00:00+02:00,11.194672,1442.91313,311.460635,49.0495,0.0,155.882083,8.69751,1836.54,0.115733,2.989,361.292946
2026-01-29 05:00:00+02:00,10.88208,1426.23934,301.036225,47.8328,0.0,169.037876,8.71028,1836.54,1.444296,2.58,377.912175
2026-01-29 06:00:00+02:00,11.534896,1461.64911,303.030125,47.8567,0.0,192.095907,56.25097,1835.9928,1.192435,2.552,406.616076
2026-01-29 07:00:00+02:00,11.762544,1692.72993,304.21505,48.8922,0.0,266.113574,497.95423,1835.856,5.64838,2.687,336.238125
2026-01-29 08:00:00+02:00,13.011152,1941.22989,305.545535,50.3232,0.0,306.040967,714.55827,1835.0352,295.337792,2.798,278.22259
2026-01-29 09:00:00+02:00,13.330656,1939.52424,288.341265,53.2873,0.0,305.299407,714.84841,1835.172,529.517898,3.258,234.669045
2026-01-29 10:00:00+02:00,13.506032,1958.86494,276.306435,55.4249,0.0,239.721461,353.43517,1835.7192,739.489455,3.864,190.573386
2026-01-29 11:00:00+02:00,13.786128,1935.34784,275.59503,56.264,154.44,182.507994,197.69927,1834.3512,801.242107,3.801,153.948455
2026-01-29 12:00:00+02:00,13.491728,1939.34667,272.789295,63.9037,165.33,156.235899,196.93394,1835.856,730.920114,3.657,109.760349
2026-01-29 13:00:00+02:00,13.206208,1898.02233,288.356285,63.7025,122.76,153.202965,196.86156,1836.1296,581.542696,3.157,145.911377
2026-01-29 14:00:00+02:00,13.722848,1939.84412,297.630535,71.6306,0.0,160.388256,197.03177,1835.3088,510.67174,2.761,138.631086
2026-01-29 15:00:00+02:00,13.491696,1926.58756,298.485425,71.7615,0.0,210.548745,268.34238,1835.9928,289.145834,2.729,171.228717
2026-01-29 16:00:00+02:00,12.455344,1922.46034,299.196105,72.0702,0.0,258.087634,492.40415,1835.856,191.90696,2.427,227.807454
2026-01-29 17:00:00+02:00,12.30576,1928.27113,300.61362,72.063,0.0,299.290137,537.2285,1835.3088,266.255219,2.509,316.579032
2026-01-29 18:00:00+02:00,12.034352,1927.57087,313.22852,72.3861,0.0,310.222855,776.83037,1835.172,217.503262,2.431,379.941249
2026-01-29 19:00:00+02:00,12.157936,1933.4847,325.732375,71.9795,0.0,303.91902,862.94467,1834.8984,164.049637,2.49,386.467596
2026-01-29 20:00:00+02:00,12.543904,1924.90108,325.71384,72.3951,0.0,298.083802,863.50016,1835.0352,25.72257,2.584,366.603266
2026-01-29 21:00:00+02:00,12.180464,1785.23044,324.855285,72.6433,0.0,257.557023,539.49505,1836.4032,5.586525,2.666,228.123828
2026-01-29 22:00:00+02:00,12.467648,1569.69701,325.93291,72.3337,0.0,207.927413,471.88702,1836.2664,10.492647,2.557,113.400965
2026-01-29 23:00:00+02:00,12.346448,1474.3452,325.73701,72.2578,0.0,174.536217,442.22063,1836.54,2.581561,2.622,96.890904
2026-01-30 00:00:00+02:00,12.212208,1497.96206,325.958685,72.2031,0.0,187.686585,187.78265,1835.9928,5.228991,2.636,77.145413
2026-01-30 01:00:00+02:00,11.756528,1448.44113,324.7065,71.3203,0.0,182.983967,52.81495,1835.5824,1.71567,2.577,52.976721
2026-01-30 02:00:00+02:00,11.415584,1424.66368,324.498365,71.2542,0.0,164.57066,43.06538,1836.54,0.232511,2.368,64.802687
2026-01-30 03:00:00+02:00,11.504688,1421.75195,325.026345,71.2004,0.0,161.516916,43.00787,1836.8136,0.163294,2.364,76.637662
2026-01-30 04:00:00+02:00,11.316272,1421.30977,325.02728,70.8859,0.0,162.213529,43.03153,1836.9504,0.149935,2.361,115.15182
2026-01-30 05:00:00+02:00,11.511632,1419.4623,326.27633,71.2952,0.0,166.857322,43.0364,1836.2664,0.291056,2.437,150.035638
2026-01-30 06:00:00+02:00,11.995776,1430.43166,327.090765,71.2116,0.0,193.898608,55.6044,1836.4032,4.358811,2.282,177.993693
2026-01-30 07:00:00+02:00,11.863872,1518.33369,327.56999,71.0751,0.0,236.23274,420.53915,1836.6768,4.620499,2.315,262.290263
2026-01-30 08:00:00+02:00,12.066368,1688.14562,325.748,71.1857,0.0,310.734675,715.33047,1837.7712,172.178045,2.061,304.858154
2026-01-30 09:00:00+02:00,11.20936,1857.24941,327.29356,71.2391,0.0,307.272527,716.6166,1843.6536,534.821779,1.682,334.382776
2026-01-30 10:00:00+02:00,10.370848,1787.90831,326.634675,70.9866,0.0,285.816762,418.02182,1849.9464,894.987409,1.682,351.018756
2026-01-30 11:00:00+02:00,11.4344,1617.7114,324.500485,70.716,0.0,196.252273,230.96035,1853.5032,961.100431,1.741,387.900552
2026-01-30 12:00:00+02:00,11.34896,1426.84789,325.40979,71.1924,0.0,162.173781,195.7816,1858.0176,999.416775,1.978,437.291177
2026-01-30 13:00:00+02:00,11.079504,1433.51189,324.996015,70.9694,0.0,156.112456,208.69409,1859.3856,926.184292,2.269,445.259855
2026-01-30 14:00:00+02:00,11.745856,1427.43538,322.73936,71.1337,0.0,161.954416,232.70051,1859.2488,769.901614,2.829,457.039944
2026-01-30 15:00:00+02:00,11.853136,1526.2004,325.537,71.0202,0.0,174.880559,268.9077,1859.5224,502.944024,2.845,482.574747
2026-01-30 16:00:00+02:00,11.965632,1671.21763,328.771755,71.3232,0.0,258.08008,483.12191,1858.2912,258.757348,2.908,480.225032
2026-01-30 17:00:00+02:00,11.809904,1746.55877,327.6307,71.3631,0.0,293.777827,560.52716,1859.5224,232.674947,2.934,480.899281
2026-01-30 18:00:00+02:00,10.397168,1866.14574,328.898055,71.2771,0.0,312.942861,745.41769,1859.796,357.498449,2.893,396.513414
2026-01-30 19:00:00+02:00,10.442752,1781.67248,330.26181,71.4671,157.41,307.287654,829.28764,1859.5224,316.852979,2.916,372.134436
2026-01-30 20:00:00+02:00,10.913696,1782.40714,331.165155,71.5026,158.4,248.364012,829.60851,1859.796,173.563428,2.924,347.511087
2026-01-30 21:00:00+02:00,10.973184,1603.6449,327.259325,71.7538,158.4,206.14959,538.07342,1858.9752,38.586987,2.95,333.007686
2026-01-30 22:00:00+02:00,10.590816,1420.1147,327.56809,71.3953,0.0,203.904746,486.65287,1860.3432,4.034492,2.989,224.523891
2026-01-30 23:00:00+02:00,10.910224,1353.67242,327.59628,71.138,0.0,185.458501,456.3678,1859.796,37.930513,3.01,201.108095
2026-01-31 00:00:00+02:00,12.0544,1314.30417,329.98517,70.8247,0.0,176.900892,321.95945,1860.2064,39.686466,3.016,170.378762
2026-01-31 01:00:00+02:00,11.365664,1321.88916,330.056735,69.4595,0.0,172.012757,189.12712,1860.6168,0.168141,3.013,99.390129
2026-01-31 02:00:00+02:00,11.28584,1381.81196,330.77081,68.8754,0.0,160.966307,150.43288,1860.8904,0.383258,3.1,64.771452
2026-01-31 03:00:00+02:00,11.3896,1405.63865,331.91681,68.9956,0.0,155.934038,149.78039,1861.4376,0.073725,3.305,44.870175
2026-01-31 04:00:00+02:00,11.359696,1404.5907,331.91826,69.3419,0.0,157.771647,149.71792,1860.3432,0.119196,3.223,46.622406
2026-01-31 05:00:00+02:00,11.298512,1407.81605,331.62935,69.3134,0.0,162.004738,149.90198,1859.5224,0.069527,3.177,52.498581
2026-01-31 06:00:00+02:00,11.284352,1411.34192,330.336865,69.1897,0.0,190.382088,190.0365,1860.6168,0.164666,3.198,72.852288
2026-01-31 07:00:00+02:00,11.384976,1414.70809,331.893255,69.3853,0.0,218.699504,409.05511,1860.7536,3.321262,2.819,46.133732
2026-01-31 08:00:00+02:00,12.042016,1411.70514,331.534285,69.2976,0.0,236.374716,678.32521,1860.6168,122.349013,2.655,68.438799
2026-01-31 09:00:00+02:00,11.893824,1453.80624,331.458145,69.3637,0.0,257.407821,677.40959,1860.6168,396.108485,2.615,62.235399
2026-01-31 10:00:00+02:00,11.022864,1515.96455,330.27886,69.5027,0.0,246.65549,332.39565,1860.2064,684.980586,2.609,40.123244
2026-01-31 11:00:00+02:00,12.495104,1471.36841,299.25653,69.5698,0.0,206.885725,323.18965,1860.48,765.209422,2.931,73.144467
2026-01-31 12:00:00+02:00,12.773856,1548.19443,297.79854,69.4566,0.0,183.494084,289.72865,1860.48,710.110262,3.044,60.10289
2026-01-31 13:00:00+02:00,12.786992,1519.65124,298.321355,69.1716,0.0,158.473032,200.63255,1859.9328,634.115159,3.062,36.523584
2026-01-31 14:00:00+02:00,12.437904,1558.08085,298.05721,69.9483,0.0,157.833086,116.87946,1860.2064,527.119879,3.062,39.092001
2026-01-31 15:00:00+02:00,11.83344,1632.50187,299.19462,69.6862,0.0,163.705281,227.91677,1860.0696,345.031879,3.062,64.612666
2026-01-31 16:00:00+02:00,11.681264,1622.4645,314.30098,69.7346,0.0,217.042422,411.44894,1859.9328,144.752157,2.99,82.483097
2026-01-31 17:00:00+02:00,11.413392,1699.85249,308.85352,69.6034,0.0,259.779316,436.19707,1860.3432,146.959742,2.83,124.096163
2026-01-31 18:00:00+02:00,11.702896,1734.36176,326.20118,69.56,0.0,289.400334,695.5257,1860.7536,386.452004,2.939,173.469582
2026-01-31 19:00:00+02:00,11.79856,1661.14293,330.10655,69.4079,0.0,284.748928,704.04378,1860.8904,384.448006,2.963,182.292234
2026-01-31 20:00:00+02:00,11.959632,1535.12871,332.004115,69.1312,0.0,267.26727,703.4687,1860.7536,215.408427,2.976,171.741368
2026-01-31 21:00:00+02:00,12.07672,1545.09174,332.216665,69.4597,0.0,216.11896,420.22284,1860.0696,60.071873,2.999,124.145128
2026-01-31 22:00:00+02:00,11.846896,1405.39147,332.115925,68.2806,0.0,212.531794,342.0564,1861.164,3.145358,2.98,95.922792
2026-01-31 23:00:00+02:00,11.09416,1417.89059,331.98764,69.0854,0.0,178.728768,341.59607,1860.0696,23.918934,3.066,53.132577
2026-02-01 00:00:00+02:00,13.227008,1357.80765,331.324365,69.2882,0.0,165.359393,168.52423,1859.6592,3.509955,3.054,50.859477
2026-02-01 01:00:00+02:00,13.482992,1354.96619,330.89926,68.3581,0.0,152.939862,195.79272,1859.9328,0.336718,3.065,57.249452
2026-02-01 02:00:00+02:00,13.504032,1354.58382,331.5929,68.1814,0.0,152.279463,155.78974,1859.6592,0.311562,3.049,81.429588
2026-02-01 03:00:00+02:00,13.443616,1347.32008,330.171395,68.2536,0.0,150.004413,83.81376,1859.3856,0.266003,3.072,133.180076
2026-02-01 04:00:00+02:00,13.367136,1355.06557,330.61699,68.1146,0.0,153.267305,156.65596,1859.796,0.327759,3.093,90.275318
2026-02-01 05:00:00+02:00,12.91608,1348.90992,331.234945,68.6053,0.0,158.222948,156.91632,1859.9328,0.10291,3.072,80.532233
2026-02-01 06:00:00+02:00,12.80744,1337.32863,332.478085,68.6276,0.0,178.455439,197.07957,1859.796,0.275596,3.003,100.420907
2026-02-01 07:00:00+02:00,12.594,1328.46554,333.94593,68.617,0.0,203.517695,357.96539,1859.9328,0.86427,3.017,144.610141
2026-02-01 08:00:00+02:00,13.438368,1321.3208,334.885465,68.4479,0.0,230.982364,507.25932,1859.6592,36.741639,3.043,123.662305
2026-02-01 09:00:00+02:00,13.553856,1324.93244,334.30581,68.0186,0.0,252.73508,641.66973,1859.6592,133.261427,3.059,151.971494
2026-02-01 10:00:00+02:00,13.522528,1362.40435,333.956415,67.9735,0.0,237.195327,646.93169,1860.2064,203.419551,3.052,162.754109
2026-02-01 11:00:00+02:00,14.196944,1361.02145,332.22442,68.4087,0.0,200.61254,636.7545,1861.5744,259.24099,3.059,199.672367
2026-02-01 12:00:00+02:00,12.407152,1340.76623,332.37688,68.0084,0.0,179.77604,645.92874,1860.3432,266.135561,3.142,220.255635
2026-02-01 13:00:00+02:00,11.955856,1343.49967,332.789,68.413,0.0,154.515507,647.35425,1859.9328,232.9837,3.188,285.896833
2026-02-01 14:00:00+02:00,12.245584,1344.205,333.8285,68.2534,0.0,155.690884,464.61107,1860.48,178.450958,3.239,422.405438
2026-02-01 15:00:00+02:00,11.977424,1318.34663,334.523595,68.3119,0.0,159.743142,514.7723,1860.2064,118.485113,3.221,415.148649
2026-02-01 16:00:00+02:00,11.767344,1423.3765,334.947885,68.0627,0.0,212.506054,618.32032,1860.3432,52.313107,3.142,440.724249
2026-02-01 17:00:00+02:00,11.720848,1532.3225,334.637485,68.4052,0.0,269.326876,512.43795,1860.2064,141.106214,2.964,470.749959
2026-02-01 18:00:00+02:00,11.724832,1645.07048,333.87692,68.2856,0.0,292.914161,643.53189,1859.9328,356.206821,3.039,511.72797
2026-02-01 19:00:00+02:00,11.439712,1641.07694,297.18832,68.3274,0.0,293.401736,658.74433,1859.5224,266.634333,3.054,525.391821
2026-02-01 20:00:00+02:00,11.752832,1635.5332,297.098185,68.6897,0.0,294.59925,661.461,1859.3856,245.004606,3.465,515.680902
2026-02-01 21:00:00+02:00,11.770224,1506.74768,296.535955,68.7435,0.0,216.1486,510.68011,1860.3432,45.306181,3.014,495.067468
2026-02-01 22:00:00+02:00,11.81192,1443.23452,292.273275,68.4495,0.0,186.114703,402.94633,1859.5224,7.813792,2.526,478.403669
2026-02-01 23:00:00+02:00,9.578752,1405.40439,318.061455,68.2917,0.0,171.749664,237.45291,1860.7536,10.508572,2.832,466.771971
2026-02-02 00:00:00+02:00,10.634768,1221.90839,318.425775,68.2594,0.0,163.593193,196.25002,1860.2064,6.117368,2.491,509.579472
2026-02-02 01:00:00+02:00,10.677184,1166.766,318.738715,66.9506,0.0,151.196651,196.06679,1859.9328,1.805423,2.594,511.524763
2026-02-02 02:00:00+02:00,10.769744,1178.39334,319.85194,67.2703,0.0,148.83558,156.24697,1859.5224,1.018482,2.833,511.950651
2026-02-02 03:00:00+02:00,10.45016,1167.44664,320.15632,67.0642,0.0,148.968586,84.43629,1859.796,0.079071,2.755,511.545355
2026-02-02 04:00:00+02:00,10.402672,1166.92279,319.90053,66.7513,0.0,150.296592,156.8745,1860.2064,0.309899,2.928,507.415005
2026-02-02 05:00:00+02:00,10.4124,1178.15794,315.52877,67.3658,0.0,165.513397,163.2698,1859.9328,0.93052,2.859,501.807358
2026-02-02 06:00:00+02:00,11.057264,1269.82493,287.37639,67.2739,0.0,176.430711,300.79851,1859.3856,3.738051,2.935,507.505828
2026-02-02 07:00:00+02:00,11.048688,1511.99937,288.186175,64.2448,0.0,242.551732,414.49103,1859.5224,12.87392,3.452,492.082994
2026-02-02 08:00:00+02:00,12.688416,1698.61553,288.687435,64.0297,0.0,293.918941,563.15528,1860.0696,212.025161,3.33,496.678228
2026-02-02 09:00:00+02:00,12.495456,1642.27509,287.78512,64.1424,0.0,290.84509,692.32427,1859.796,374.468592,2.774,504.797099
2026-02-02 10:00:00+02:00,11.404896,1602.31843,291.14839,64.2007,0.0,258.637064,653.10782,1860.3432,471.63071,2.599,530.984262
2026-02-02 11:00:00+02:00,10.999008,1683.75736,298.96292,64.2609,0.0,226.738056,541.34315,1859.112,504.835939,3.068,515.828669
2026-02-02 12:00:00+02:00,9.686624,1702.44594,305.195435,64.1743,0.0,208.373596,547.75833,1860.0696,530.028039,2.459,502.428366
2026-02-02 13:00:00+02:00,10.059904,1660.87572,331.74268,63.4281,0.0,211.949763,490.91261,1859.2488,486.98515,3.171,491.173471
2026-02-02 14:00:00+02:00,11.361792,1701.85629,335.44295,63.6739,0.0,199.203533,389.36235,1859.9328,409.701175,3.153,488.859366
2026-02-02 15:00:00+02:00,11.976544,1787.02714,336.853805,64.3414,0.0,207.017098,400.16962,1859.796,333.450741,3.403,481.880767
2026-02-02 16:00:00+02:00,13.449392,1813.17345,340.18098,64.442,79.2,253.462255,409.69252,1860.0696,241.975206,3.629,445.063033
2026-02-02 17:00:00+02:00,13.336384,1796.95177,340.419265,64.559,158.4,300.182879,518.59162,1858.7016,304.810995,3.236,369.289404
2026-02-02 18:00:00+02:00,13.081376,1788.41527,340.255925,64.8701,158.4,308.821461,668.0765,1859.796,377.961105,3.218,307.246064
2026-02-02 19:00:00+02:00,13.26184,1771.11759,340.072995,64.5708,158.4,308.802968,651.84846,1859.112,296.827457,3.325,237.756212
2026-02-02 20:00:00+02:00,13.613248,1787.90415,341.016055,64.6257,158.4,287.452638,682.05892,1858.8384,136.233399,3.189,170.349478
2026-02-02 21:00:00+02:00,13.471744,1779.94929,339.77609,64.9703,79.2,232.750128,518.29593,1859.2488,61.22678,3.199,170.349062
