timestamp,scheduled_exchanges_GR_to_BG
2025-12-01 00:00:00+02:00,344.3
2025-12-01 00:15:00+02:00,439.3
2025-12-01 00:30:00+02:00,349.2
2025-12-01 00:45:00+02:00,460.2
2025-12-01 01:00:00+02:00,0.0
2025-12-01 01:15:00+02:00,0.0
2025-12-01 01:30:00+02:00,9.5
2025-12-01 01:45:00+02:00,7.9
2025-12-01 02:00:00+02:00,4.3
2025-12-01 02:15:00+02:00,12.8
2025-12-01 02:30:00+02:00,27.9
2025-12-01 02:45:00+02:00,17.7
2025-12-01 03:00:00+02:00,0.0
2025-12-01 03:15:00+02:00,21.6
2025-12-01 03:30:00+02:00,19.6
2025-12-01 03:45:00+02:00,29.1
2025-12-01 04:00:00+02:00,30.8
2025-12-01 04:15:00+02:00,29.7
2025-12-01 04:30:00+02:00,16.4
2025-12-01 04:45:00+02:00,16.4
2025-12-01 05:00:00+02:00,2.5
2025-12-01 05:15:00+02:00,6.9
2025-12-01 05:30:00+02:00,11.9
2025-12-01 05:45:00+02:00,54.1
2025-12-01 06:00:00+02:00,217.1
2025-12-01 06:15:00+02:00,137.2
2025-12-01 06:30:00+02:00,167.8
2025-12-01 06:45:00+02:00,53.7
2025-12-01 07:00:00+02:00,211.6
2025-12-01 07:15:00+02:00,103.7
2025-12-01 07:30:00+02:00,115.4
2025-12-01 07:45:00+02:00,241.4
2025-12-01 08:00:00+02:00,359.4
2025-12-01 08:15:00+02:00,595.8
2025-12-01 08:30:00+02:00,988.1
2025-12-01 08:45:00+02:00,1054.0
2025-12-01 09:00:00+02:00,826.3
2025-12-01 09:15:00+02:00,970.2
2025-12-01 09:30:00+02:00,1034.0
2025-12-01 09:45:00+02:00,1046.7
2025-12-01 10:00:00+02:00,1073.0
2025-12-01 10:15:00+02:00,1180.3
2025-12-01 10:30:00+02:00,1142.6
2025-12-01 10:45:00+02:00,1137.4
2025-12-01 11:00:00+02:00,1262.0
2025-12-01 11:15:00+02:00,1262.0
2025-12-01 11:30:00+02:00,1262.0
2025-12-01 11:45:00+02:00,1262.0
2025-12-01 12:00:00+02:00,1255.0
2025-12-01 12:15:00+02:00,1245.4
2025-12-01 12:30:00+02:00,1247.0
2025-12-01 12:45:00+02:00,1255.0
2025-12-01 13:00:00+02:00,1357.0
2025-12-01 13:15:00+02:00,1331.2
2025-12-01 13:30:00+02:00,1331.1
2025-12-01 13:45:00+02:00,1294.7
2025-12-01 14:00:00+02:00,1244.0
2025-12-01 14:15:00+02:00,1246.6
2025-12-01 14:30:00+02:00,1257.5
2025-12-01 14:45:00+02:00,1244.9
2025-12-01 15:00:00+02:00,1157.0
2025-12-01 15:15:00+02:00,1113.2
2025-12-01 15:30:00+02:00,1079.0
2025-12-01 15:45:00+02:00,924.4
2025-12-01 16:00:00+02:00,1164.1
2025-12-01 16:15:00+02:00,1128.0
2025-12-01 16:30:00+02:00,1277.6
2025-12-01 16:45:00+02:00,1066.4
2025-12-01 17:00:00+02:00,913.4
2025-12-01 17:15:00+02:00,738.4
2025-12-01 17:30:00+02:00,675.1
2025-12-01 17:45:00+02:00,566.2
2025-12-01 18:00:00+02:00,646.7
2025-12-01 18:15:00+02:00,620.3
2025-12-01 18:30:00+02:00,617.2
2025-12-01 18:45:00+02:00,738.6
2025-12-01 19:00:00+02:00,608.0
2025-12-01 19:15:00+02:00,591.2
2025-12-01 19:30:00+02:00,708.3
2025-12-01 19:45:00+02:00,677.3
2025-12-01 20:00:00+02:00,700.5
2025-12-01 20:15:00+02:00,628.2
2025-12-01 20:30:00+02:00,420.4
2025-12-01 20:45:00+02:00,447.2
2025-12-01 21:00:00+02:00,473.6
2025-12-01 21:15:00+02:00,538.8
2025-12-01 21:30:00+02:00,505.2
2025-12-01 21:45:00+02:00,602.2
2025-12-01 22:00:00+02:00,742.5
2025-12-01 22:15:00+02:00,758.3
2025-12-01 22:30:00+02:00,769.2
2025-12-01 22:45:00+02:00,810.1
2025-12-01 23:00:00+02:00,911.1
2025-12-01 23:15:00+02:00,860.5
2025-12-01 23:30:00+02:00,874.9
2025-12-01 23:45:00+02:00,825.3
2025-12-02 00:00:00+02:00,392.7
2025-12-02 00:15:00+02:00,481.7
2025-12-02 00:30:00+02:00,530.4
2025-12-02 00:45:00+02:00,549.5
2025-12-02 01:00:00+02:00,148.1
2025-12-02 01:15:00+02:00,46.3
2025-12-02 01:30:00+02:00,85.1
2025-12-02 01:45:00+02:00,0.0
2025-12-02 02:00:00+02:00,0.0
2025-12-02 02:15:00+02:00,142.1
2025-12-02 02:30:00+02:00,131.6
2025-12-02 02:45:00+02:00,53.7
2025-12-02 03:00:00+02:00,0.0
2025-12-02 03:15:00+02:00,2.3
2025-12-02 03:30:00+02:00,5.8
2025-12-02 03:45:00+02:00,11.0
2025-12-02 04:00:00+02:00,4.1
2025-12-02 04:15:00+02:00,19.1
2025-12-02 04:30:00+02:00,8.1
2025-12-02 04:45:00+02:00,8.3
2025-12-02 05:00:00+02:00,15.5
2025-12-02 05:15:00+02:00,5.1
2025-12-02 05:30:00+02:00,0.0
2025-12-02 05:45:00+02:00,0.9
2025-12-02 06:00:00+02:00,80.3
2025-12-02 06:15:00+02:00,16.9
2025-12-02 06:30:00+02:00,196.6
2025-12-02 06:45:00+02:00,17.1
2025-12-02 07:00:00+02:00,266.8
2025-12-02 07:15:00+02:00,436.8
2025-12-02 07:30:00+02:00,380.2
2025-12-02 07:45:00+02:00,511.0
2025-12-02 08:00:00+02:00,175.2
2025-12-02 08:15:00+02:00,356.1
2025-12-02 08:30:00+02:00,400.0
2025-12-02 08:45:00+02:00,400.0
2025-12-02 09:00:00+02:00,203.4
2025-12-02 09:15:00+02:00,400.0
2025-12-02 09:30:00+02:00,400.0
2025-12-02 09:45:00+02:00,400.0
2025-12-02 10:00:00+02:00,400.0
2025-12-02 10:15:00+02:00,400.0
2025-12-02 10:30:00+02:00,400.0
2025-12-02 10:45:00+02:00,400.0
2025-12-02 11:00:00+02:00,400.0
2025-12-02 11:15:00+02:00,400.0
2025-12-02 11:30:00+02:00,400.0
2025-12-02 11:45:00+02:00,400.0
2025-12-02 12:00:00+02:00,400.0
2025-12-02 12:15:00+02:00,400.0
2025-12-02 12:30:00+02:00,400.0
2025-12-02 12:45:00+02:00,400.0
2025-12-02 13:00:00+02:00,400.0
2025-12-02 13:15:00+02:00,400.0
2025-12-02 13:30:00+02:00,409.9
2025-12-02 13:45:00+02:00,406.0
2025-12-02 14:00:00+02:00,400.0
2025-12-02 14:15:00+02:00,400.0
2025-12-02 14:30:00+02:00,400.0
2025-12-02 14:45:00+02:00,400.0
2025-12-02 15:00:00+02:00,400.0
2025-12-02 15:15:00+02:00,400.0
2025-12-02 15:30:00+02:00,400.0
2025-12-02 15:45:00+02:00,400.0
2025-12-02 16:00:00+02:00,400.0
2025-12-02 16:15:00+02:00,400.0
2025-12-02 16:30:00+02:00,400.0
2025-12-02 16:45:00+02:00,203.6
2025-12-02 17:00:00+02:00,273.9
2025-12-02 17:15:00+02:00,233.0
2025-12-02 17:30:00+02:00,319.7
2025-12-02 17:45:00+02:00,327.6
2025-12-02 18:00:00+02:00,346.6
2025-12-02 18:15:00+02:00,324.0
2025-12-02 18:30:00+02:00,287.4
2025-12-02 18:45:00+02:00,297.5
2025-12-02 19:00:00+02:00,491.8
2025-12-02 19:15:00+02:00,252.4
2025-12-02 19:30:00+02:00,325.3
2025-12-02 19:45:00+02:00,327.8
2025-12-02 20:00:00+02:00,274.4
2025-12-02 20:15:00+02:00,266.4
2025-12-02 20:30:00+02:00,73.8
2025-12-02 20:45:00+02:00,150.8
2025-12-02 21:00:00+02:00,426.6
2025-12-02 21:15:00+02:00,478.1
2025-12-02 21:30:00+02:00,550.8
2025-12-02 21:45:00+02:00,678.0
2025-12-02 22:00:00+02:00,464.2
2025-12-02 22:15:00+02:00,672.4
2025-12-02 22:30:00+02:00,564.0
2025-12-02 22:45:00+02:00,563.4
2025-12-02 23:00:00+02:00,106.5
2025-12-02 23:15:00+02:00,118.4
2025-12-02 23:30:00+02:00,98.9
2025-12-02 23:45:00+02:00,213.0
2025-12-03 00:00:00+02:00,25.2
2025-12-03 00:15:00+02:00,64.6
2025-12-03 00:30:00+02:00,156.9
2025-12-03 00:45:00+02:00,291.4
2025-12-03 01:00:00+02:00,3.1
2025-12-03 01:15:00+02:00,34.9
2025-12-03 01:30:00+02:00,36.4
2025-12-03 01:45:00+02:00,13.8
2025-12-03 02:00:00+02:00,0.0
2025-12-03 02:15:00+02:00,0.3
2025-12-03 02:30:00+02:00,0.0
2025-12-03 02:45:00+02:00,2.4
2025-12-03 03:00:00+02:00,58.6
2025-12-03 03:15:00+02:00,179.1
2025-12-03 03:30:00+02:00,174.8
2025-12-03 03:45:00+02:00,148.2
2025-12-03 04:00:00+02:00,229.6
2025-12-03 04:15:00+02:00,245.1
2025-12-03 04:30:00+02:00,197.9
2025-12-03 04:45:00+02:00,186.7
2025-12-03 05:00:00+02:00,160.4
2025-12-03 05:15:00+02:00,179.2
2025-12-03 05:30:00+02:00,147.1
2025-12-03 05:45:00+02:00,52.2
2025-12-03 06:00:00+02:00,889.0
2025-12-03 06:15:00+02:00,884.7
2025-12-03 06:30:00+02:00,799.6
2025-12-03 06:45:00+02:00,597.3
2025-12-03 07:00:00+02:00,419.5
2025-12-03 07:15:00+02:00,404.4
2025-12-03 07:30:00+02:00,580.1
2025-12-03 07:45:00+02:00,600.0
2025-12-03 08:00:00+02:00,210.8
2025-12-03 08:15:00+02:00,234.2
2025-12-03 08:30:00+02:00,323.0
2025-12-03 08:45:00+02:00,400.0
2025-12-03 09:00:00+02:00,270.2
2025-12-03 09:15:00+02:00,400.0
2025-12-03 09:30:00+02:00,400.0
2025-12-03 09:45:00+02:00,400.0
2025-12-03 10:00:00+02:00,400.0
2025-12-03 10:15:00+02:00,400.0
2025-12-03 10:30:00+02:00,400.0
2025-12-03 10:45:00+02:00,400.0
2025-12-03 11:00:00+02:00,400.0
2025-12-03 11:15:00+02:00,400.0
2025-12-03 11:30:00+02:00,400.0
2025-12-03 11:45:00+02:00,400.0
2025-12-03 12:00:00+02:00,400.0
2025-12-03 12:15:00+02:00,400.0
2025-12-03 12:30:00+02:00,400.0
2025-12-03 12:45:00+02:00,400.0
2025-12-03 13:00:00+02:00,400.0
2025-12-03 13:15:00+02:00,400.0
2025-12-03 13:30:00+02:00,400.0
2025-12-03 13:45:00+02:00,400.0
2025-12-03 14:00:00+02:00,400.0
2025-12-03 14:15:00+02:00,400.0
2025-12-03 14:30:00+02:00,400.0
2025-12-03 14:45:00+02:00,400.0
2025-12-03 15:00:00+02:00,400.0
2025-12-03 15:15:00+02:00,400.0
2025-12-03 15:30:00+02:00,400.0
2025-12-03 15:45:00+02:00,296.8
2025-12-03 16:00:00+02:00,400.0
2025-12-03 16:15:00+02:00,400.0
2025-12-03 16:30:00+02:00,400.0
2025-12-03 16:45:00+02:00,400.0
2025-12-03 17:00:00+02:00,537.8
2025-12-03 17:15:00+02:00,600.0
2025-12-03 17:30:00+02:00,600.0
2025-12-03 17:45:00+02:00,600.0
2025-12-03 18:00:00+02:00,957.4
2025-12-03 18:15:00+02:00,956.1
2025-12-03 18:30:00+02:00,1008.0
2025-12-03 18:45:00+02:00,992.2
2025-12-03 19:00:00+02:00,1020.4
2025-12-03 19:15:00+02:00,1000.5
2025-12-03 19:30:00+02:00,1056.2
2025-12-03 19:45:00+02:00,1061.0
2025-12-03 20:00:00+02:00,181.6
2025-12-03 20:15:00+02:00,179.0
2025-12-03 20:30:00+02:00,73.7
2025-12-03 20:45:00+02:00,49.0
2025-12-03 21:00:00+02:00,836.3
2025-12-03 21:15:00+02:00,813.2
2025-12-03 21:30:00+02:00,702.1
2025-12-03 21:45:00+02:00,772.7
2025-12-03 22:00:00+02:00,196.0
2025-12-03 22:15:00+02:00,286.8
2025-12-03 22:30:00+02:00,156.1
2025-12-03 22:45:00+02:00,226.3
2025-12-03 23:00:00+02:00,302.4
2025-12-03 23:15:00+02:00,298.4
2025-12-03 23:30:00+02:00,474.3
2025-12-03 23:45:00+02:00,536.4
2025-12-04 00:00:00+02:00,370.7
2025-12-04 00:15:00+02:00,529.0
2025-12-04 00:30:00+02:00,677.3
2025-12-04 00:45:00+02:00,667.7
2025-12-04 01:00:00+02:00,480.5
2025-12-04 01:15:00+02:00,496.0
2025-12-04 01:30:00+02:00,468.5
2025-12-04 01:45:00+02:00,494.1
2025-12-04 02:00:00+02:00,634.5
2025-12-04 02:15:00+02:00,599.3
2025-12-04 02:30:00+02:00,584.5
2025-12-04 02:45:00+02:00,595.6
2025-12-04 03:00:00+02:00,787.2
2025-12-04 03:15:00+02:00,757.2
2025-12-04 03:30:00+02:00,754.5
2025-12-04 03:45:00+02:00,773.3
2025-12-04 04:00:00+02:00,827.8
2025-12-04 04:15:00+02:00,786.7
2025-12-04 04:30:00+02:00,777.8
2025-12-04 04:45:00+02:00,748.5
2025-12-04 05:00:00+02:00,809.3
2025-12-04 05:15:00+02:00,859.2
2025-12-04 05:30:00+02:00,785.9
2025-12-04 05:45:00+02:00,754.1
2025-12-04 06:00:00+02:00,707.8
2025-12-04 06:15:00+02:00,652.9
2025-12-04 06:30:00+02:00,587.6
2025-12-04 06:45:00+02:00,725.0
2025-12-04 07:00:00+02:00,600.0
2025-12-04 07:15:00+02:00,600.0
2025-12-04 07:30:00+02:00,600.0
2025-12-04 07:45:00+02:00,600.0
2025-12-04 08:00:00+02:00,434.9
2025-12-04 08:15:00+02:00,400.0
2025-12-04 08:30:00+02:00,400.0
2025-12-04 08:45:00+02:00,400.0
2025-12-04 09:00:00+02:00,400.0
2025-12-04 09:15:00+02:00,400.0
2025-12-04 09:30:00+02:00,400.0
2025-12-04 09:45:00+02:00,400.0
2025-12-04 10:00:00+02:00,400.0
2025-12-04 10:15:00+02:00,400.0
2025-12-04 10:30:00+02:00,402.4
2025-12-04 10:45:00+02:00,423.2
2025-12-04 11:00:00+02:00,400.0
2025-12-04 11:15:00+02:00,400.0
2025-12-04 11:30:00+02:00,400.0
2025-12-04 11:45:00+02:00,400.0
2025-12-04 12:00:00+02:00,400.0
2025-12-04 12:15:00+02:00,407.9
2025-12-04 12:30:00+02:00,400.0
2025-12-04 12:45:00+02:00,400.0
2025-12-04 13:00:00+02:00,400.0
2025-12-04 13:15:00+02:00,400.0
2025-12-04 13:30:00+02:00,400.0
2025-12-04 13:45:00+02:00,400.0
2025-12-04 14:00:00+02:00,400.0
2025-12-04 14:15:00+02:00,400.0
2025-12-04 14:30:00+02:00,400.0
2025-12-04 14:45:00+02:00,400.0
2025-12-04 15:00:00+02:00,430.4
2025-12-04 15:15:00+02:00,402.6
2025-12-04 15:30:00+02:00,400.0
2025-12-04 15:45:00+02:00,400.0
2025-12-04 16:00:00+02:00,362.2
2025-12-04 16:15:00+02:00,361.6
2025-12-04 16:30:00+02:00,401.3
2025-12-04 16:45:00+02:00,400.0
2025-12-04 17:00:00+02:00,745.1
2025-12-04 17:15:00+02:00,635.2
2025-12-04 17:30:00+02:00,701.7
2025-12-04 17:45:00+02:00,760.3
2025-12-04 18:00:00+02:00,356.7
2025-12-04 18:15:00+02:00,403.7
2025-12-04 18:30:00+02:00,416.1
2025-12-04 18:45:00+02:00,408.6
2025-12-04 19:00:00+02:00,1062.2
2025-12-04 19:15:00+02:00,959.7
2025-12-04 19:30:00+02:00,875.1
2025-12-04 19:45:00+02:00,832.6
2025-12-04 20:00:00+02:00,635.2
2025-12-04 20:15:00+02:00,612.2
2025-12-04 20:30:00+02:00,484.6
2025-12-04 20:45:00+02:00,408.2
2025-12-04 21:00:00+02:00,476.6
2025-12-04 21:15:00+02:00,267.5
2025-12-04 21:30:00+02:00,350.9
2025-12-04 21:45:00+02:00,376.7
2025-12-04 22:00:00+02:00,83.1
2025-12-04 22:15:00+02:00,185.4
2025-12-04 22:30:00+02:00,125.1
2025-12-04 22:45:00+02:00,163.8
2025-12-04 23:00:00+02:00,21.3
2025-12-04 23:15:00+02:00,16.8
2025-12-04 23:30:00+02:00,20.0
2025-12-04 23:45:00+02:00,23.9
2025-12-05 00:00:00+02:00,21.9
2025-12-05 00:15:00+02:00,4.7
2025-12-05 00:30:00+02:00,5.0
2025-12-05 00:45:00+02:00,66.2
2025-12-05 01:00:00+02:00,22.2
2025-12-05 01:15:00+02:00,7.0
2025-12-05 01:30:00+02:00,7.8
2025-12-05 01:45:00+02:00,47.6
2025-12-05 02:00:00+02:00,71.8
2025-12-05 02:15:00+02:00,23.8
2025-12-05 02:30:00+02:00,0.0
2025-12-05 02:45:00+02:00,0.0
2025-12-05 03:00:00+02:00,38.0
2025-12-05 03:15:00+02:00,0.0
2025-12-05 03:30:00+02:00,0.0
2025-12-05 03:45:00+02:00,0.0
2025-12-05 04:00:00+02:00,87.2
2025-12-05 04:15:00+02:00,49.3
2025-12-05 04:30:00+02:00,43.8
2025-12-05 04:45:00+02:00,84.8
2025-12-05 05:00:00+02:00,22.6
2025-12-05 05:15:00+02:00,0.0
2025-12-05 05:30:00+02:00,59.1
2025-12-05 05:45:00+02:00,58.8
2025-12-05 06:00:00+02:00,58.3
2025-12-05 06:15:00+02:00,27.3
2025-12-05 06:30:00+02:00,359.4
2025-12-05 06:45:00+02:00,482.5
2025-12-05 07:00:00+02:00,472.1
2025-12-05 07:15:00+02:00,666.4
2025-12-05 07:30:00+02:00,646.3
2025-12-05 07:45:00+02:00,799.4
2025-12-05 08:00:00+02:00,59.5
2025-12-05 08:15:00+02:00,88.5
2025-12-05 08:30:00+02:00,394.8
2025-12-05 08:45:00+02:00,425.7
2025-12-05 09:00:00+02:00,72.8
2025-12-05 09:15:00+02:00,64.6
2025-12-05 09:30:00+02:00,103.6
2025-12-05 09:45:00+02:00,118.3
2025-12-05 10:00:00+02:00,302.2
2025-12-05 10:15:00+02:00,289.3
2025-12-05 10:30:00+02:00,204.6
2025-12-05 10:45:00+02:00,136.7
2025-12-05 11:00:00+02:00,258.5
2025-12-05 11:15:00+02:00,300.5
2025-12-05 11:30:00+02:00,191.3
2025-12-05 11:45:00+02:00,166.2
2025-12-05 12:00:00+02:00,388.3
2025-12-05 12:15:00+02:00,379.5
2025-12-05 12:30:00+02:00,372.6
2025-12-05 12:45:00+02:00,389.8
2025-12-05 13:00:00+02:00,424.4
2025-12-05 13:15:00+02:00,381.6
2025-12-05 13:30:00+02:00,353.7
2025-12-05 13:45:00+02:00,383.6
2025-12-05 14:00:00+02:00,321.2
2025-12-05 14:15:00+02:00,373.3
2025-12-05 14:30:00+02:00,471.0
2025-12-05 14:45:00+02:00,516.0
2025-12-05 15:00:00+02:00,180.1
2025-12-05 15:15:00+02:00,203.8
2025-12-05 15:30:00+02:00,284.5
2025-12-05 15:45:00+02:00,480.8
2025-12-05 16:00:00+02:00,316.8
2025-12-05 16:15:00+02:00,274.3
2025-12-05 16:30:00+02:00,307.7
2025-12-05 16:45:00+02:00,337.0
2025-12-05 17:00:00+02:00,447.3
2025-12-05 17:15:00+02:00,520.8
2025-12-05 17:30:00+02:00,496.2
2025-12-05 17:45:00+02:00,449.6
2025-12-05 18:00:00+02:00,84.3
2025-12-05 18:15:00+02:00,111.3
2025-12-05 18:30:00+02:00,119.7
2025-12-05 18:45:00+02:00,122.7
2025-12-05 19:00:00+02:00,472.9
2025-12-05 19:15:00+02:00,486.1
2025-12-05 19:30:00+02:00,511.4
2025-12-05 19:45:00+02:00,463.9
2025-12-05 20:00:00+02:00,1064.5
2025-12-05 20:15:00+02:00,845.3
2025-12-05 20:30:00+02:00,598.1
2025-12-05 20:45:00+02:00,488.4
2025-12-05 21:00:00+02:00,297.2
2025-12-05 21:15:00+02:00,269.8
2025-12-05 21:30:00+02:00,266.9
2025-12-05 21:45:00+02:00,110.6
2025-12-05 22:00:00+02:00,1.7
2025-12-05 22:15:00+02:00,9.7
2025-12-05 22:30:00+02:00,19.7
2025-12-05 22:45:00+02:00,229.1
2025-12-05 23:00:00+02:00,355.2
2025-12-05 23:15:00+02:00,284.6
2025-12-05 23:30:00+02:00,278.3
2025-12-05 23:45:00+02:00,274.0
2025-12-06 00:00:00+02:00,846.6
2025-12-06 00:15:00+02:00,428.5
2025-12-06 00:30:00+02:00,514.6
2025-12-06 00:45:00+02:00,564.7
2025-12-06 01:00:00+02:00,441.1
2025-12-06 01:15:00+02:00,154.2
2025-12-06 01:30:00+02:00,67.0
2025-12-06 01:45:00+02:00,65.5
2025-12-06 02:00:00+02:00,61.9
2025-12-06 02:15:00+02:00,80.4
2025-12-06 02:30:00+02:00,16.3
2025-12-06 02:45:00+02:00,60.6
2025-12-06 03:00:00+02:00,117.3
2025-12-06 03:15:00+02:00,235.6
2025-12-06 03:30:00+02:00,217.5
2025-12-06 03:45:00+02:00,30.7
2025-12-06 04:00:00+02:00,0.3
2025-12-06 04:15:00+02:00,4.0
2025-12-06 04:30:00+02:00,76.5
2025-12-06 04:45:00+02:00,84.4
2025-12-06 05:00:00+02:00,66.6
2025-12-06 05:15:00+02:00,86.2
2025-12-06 05:30:00+02:00,91.8
2025-12-06 05:45:00+02:00,135.1
2025-12-06 06:00:00+02:00,146.9
2025-12-06 06:15:00+02:00,117.3
2025-12-06 06:30:00+02:00,108.0
2025-12-06 06:45:00+02:00,52.1
2025-12-06 07:00:00+02:00,31.2
2025-12-06 07:15:00+02:00,45.4
2025-12-06 07:30:00+02:00,65.5
2025-12-06 07:45:00+02:00,13.8
2025-12-06 08:00:00+02:00,59.4
2025-12-06 08:15:00+02:00,14.1
2025-12-06 08:30:00+02:00,31.8
2025-12-06 08:45:00+02:00,0.0
2025-12-06 09:00:00+02:00,0.0
2025-12-06 09:15:00+02:00,0.0
2025-12-06 09:30:00+02:00,0.0
2025-12-06 09:45:00+02:00,157.7
2025-12-06 10:00:00+02:00,66.2
2025-12-06 10:15:00+02:00,139.0
2025-12-06 10:30:00+02:00,57.4
2025-12-06 10:45:00+02:00,69.1
2025-12-06 11:00:00+02:00,852.5
2025-12-06 11:15:00+02:00,796.5
2025-12-06 11:30:00+02:00,791.9
2025-12-06 11:45:00+02:00,761.5
2025-12-06 12:00:00+02:00,719.3
2025-12-06 12:15:00+02:00,730.3
2025-12-06 12:30:00+02:00,780.4
2025-12-06 12:45:00+02:00,766.0
2025-12-06 13:00:00+02:00,651.0
2025-12-06 13:15:00+02:00,743.6
2025-12-06 13:30:00+02:00,750.2
2025-12-06 13:45:00+02:00,734.2
2025-12-06 14:00:00+02:00,753.1
2025-12-06 14:15:00+02:00,753.8
2025-12-06 14:30:00+02:00,670.1
2025-12-06 14:45:00+02:00,529.8
2025-12-06 15:00:00+02:00,311.0
2025-12-06 15:15:00+02:00,281.3
2025-12-06 15:30:00+02:00,208.0
2025-12-06 15:45:00+02:00,88.0
2025-12-06 16:00:00+02:00,62.9
2025-12-06 16:15:00+02:00,35.1
2025-12-06 16:30:00+02:00,2.1
2025-12-06 16:45:00+02:00,0.0
2025-12-06 17:00:00+02:00,4.7
2025-12-06 17:15:00+02:00,3.1
2025-12-06 17:30:00+02:00,130.0
2025-12-06 17:45:00+02:00,220.5
2025-12-06 18:00:00+02:00,238.1
2025-12-06 18:15:00+02:00,239.6
2025-12-06 18:30:00+02:00,242.5
2025-12-06 18:45:00+02:00,270.6
2025-12-06 19:00:00+02:00,65.7
2025-12-06 19:15:00+02:00,66.2
2025-12-06 19:30:00+02:00,65.5
2025-12-06 19:45:00+02:00,76.2
2025-12-06 20:00:00+02:00,224.4
2025-12-06 20:15:00+02:00,215.1
2025-12-06 20:30:00+02:00,180.1
2025-12-06 20:45:00+02:00,77.1
2025-12-06 21:00:00+02:00,105.4
2025-12-06 21:15:00+02:00,197.5
2025-12-06 21:30:00+02:00,129.9
2025-12-06 21:45:00+02:00,179.5
2025-12-06 22:00:00+02:00,77.9
2025-12-06 22:15:00+02:00,116.6
2025-12-06 22:30:00+02:00,194.9
2025-12-06 22:45:00+02:00,330.0
2025-12-06 23:00:00+02:00,180.6
2025-12-06 23:15:00+02:00,181.2
2025-12-06 23:30:00+02:00,209.3
2025-12-06 23:45:00+02:00,356.6
2025-12-07 00:00:00+02:00,139.1
2025-12-07 00:15:00+02:00,299.8
2025-12-07 00:30:00+02:00,208.7
2025-12-07 00:45:00+02:00,65.0
2025-12-07 01:00:00+02:00,0.9
2025-12-07 01:15:00+02:00,0.5
2025-12-07 01:30:00+02:00,0.7
2025-12-07 01:45:00+02:00,0.7
2025-12-07 02:00:00+02:00,0.7
2025-12-07 02:15:00+02:00,0.2
2025-12-07 02:30:00+02:00,10.9
2025-12-07 02:45:00+02:00,9.1
2025-12-07 03:00:00+02:00,2.2
2025-12-07 03:15:00+02:00,9.6
2025-12-07 03:30:00+02:00,13.7
2025-12-07 03:45:00+02:00,14.5
2025-12-07 04:00:00+02:00,19.4
2025-12-07 04:15:00+02:00,23.9
2025-12-07 04:30:00+02:00,21.8
2025-12-07 04:45:00+02:00,26.7
2025-12-07 05:00:00+02:00,8.4
2025-12-07 05:15:00+02:00,10.3
2025-12-07 05:30:00+02:00,0.8
2025-12-07 05:45:00+02:00,0.7
2025-12-07 06:00:00+02:00,0.2
2025-12-07 06:15:00+02:00,0.1
2025-12-07 06:30:00+02:00,0.3
2025-12-07 06:45:00+02:00,0.0
2025-12-07 07:00:00+02:00,0.8
2025-12-07 07:15:00+02:00,0.5
2025-12-07 07:30:00+02:00,0.9
2025-12-07 07:45:00+02:00,0.0
2025-12-07 08:00:00+02:00,125.0
2025-12-07 08:15:00+02:00,230.5
2025-12-07 08:30:00+02:00,547.2
2025-12-07 08:45:00+02:00,847.1
2025-12-07 09:00:00+02:00,612.1
2025-12-07 09:15:00+02:00,787.7
2025-12-07 09:30:00+02:00,940.3
2025-12-07 09:45:00+02:00,1096.4
2025-12-07 10:00:00+02:00,847.9
2025-12-07 10:15:00+02:00,1026.7
2025-12-07 10:30:00+02:00,1029.8
2025-12-07 10:45:00+02:00,1142.1
2025-12-07 11:00:00+02:00,1219.1
2025-12-07 11:15:00+02:00,1219.1
2025-12-07 11:30:00+02:00,1219.1
2025-12-07 11:45:00+02:00,1219.1
2025-12-07 12:00:00+02:00,1207.1
2025-12-07 12:15:00+02:00,1207.1
2025-12-07 12:30:00+02:00,1207.1
2025-12-07 12:45:00+02:00,1175.5
2025-12-07 13:00:00+02:00,1149.1
2025-12-07 13:15:00+02:00,1105.6
2025-12-07 13:30:00+02:00,1065.5
2025-12-07 13:45:00+02:00,1010.4
2025-12-07 14:00:00+02:00,1125.1
2025-12-07 14:15:00+02:00,1040.0
2025-12-07 14:30:00+02:00,1070.4
2025-12-07 14:45:00+02:00,1090.9
2025-12-07 15:00:00+02:00,352.3
2025-12-07 15:15:00+02:00,460.2
2025-12-07 15:30:00+02:00,494.9
2025-12-07 15:45:00+02:00,424.7
2025-12-07 16:00:00+02:00,268.3
2025-12-07 16:15:00+02:00,413.4
2025-12-07 16:30:00+02:00,201.4
2025-12-07 16:45:00+02:00,102.0
2025-12-07 17:00:00+02:00,13.8
2025-12-07 17:15:00+02:00,63.7
2025-12-07 17:30:00+02:00,36.4
2025-12-07 17:45:00+02:00,11.6
2025-12-07 18:00:00+02:00,35.8
2025-12-07 18:15:00+02:00,6.7
2025-12-07 18:30:00+02:00,104.7
2025-12-07 18:45:00+02:00,108.7
2025-12-07 19:00:00+02:00,98.6
2025-12-07 19:15:00+02:00,99.3
2025-12-07 19:30:00+02:00,33.3
2025-12-07 19:45:00+02:00,49.0
2025-12-07 20:00:00+02:00,216.8
2025-12-07 20:15:00+02:00,3.5
2025-12-07 20:30:00+02:00,0.0
2025-12-07 20:45:00+02:00,0.0
2025-12-07 21:00:00+02:00,120.4
2025-12-07 21:15:00+02:00,124.3
